INVOICE_ID,REQUISITION_NUMBER
74575,1410
73225,1427
74495,1426
74551,1432
74552,1432
74553,1437
74543,1446
74555,1449
73654,1454
76174,1473
79186,1530
79190,1500
78166,1511
83165,330
83161,1625
84247,1643
85154,1657
87159,345
87160,346
87156,1662
88178,1669
101253,1687
101296,354
101295,354
128185,2340
128188,2346
128190,2351
128428,2356
128434,451
128414,2370
128431,2380
128425,2381
131192,2392
131193,2394
136167,2434
153210,2435
136157,2405
136241,2400
121430,2234
121177,2245
121240,2258
121235,2269
121244,2273
124196,2282
124203,2277
124195,2278
124163,437
124162,437
128204,440
124192,2305
128194,2322
110174,2100
110175,2101
110204,2119
108297,2123
114154,2127
113184,421
113176,2132
113174,2134
113155,2147
113165,2151
113181,2157
118185,428
115468,2185
118177,2206
115533,2189
103547,400
103520,1993
103545,1998
105426,2034
106368,2029
105425,2031
106405,2048
110166,2081
110185,2082
110193,413
117159,2104
90155,1681
91161,1686
90160,1689
90161,1690
90164,1696
91163,1716
96284,1737
96257,1730
96228,1748
96255,1758
96281,1774
96256,1775
96246,1787
96253,1793
101245,1798
97161,1815
97158,370
100158,1832
101169,374
101159,1853
101162,1857
101163,1859
101165,1865
101171,1870
101174,1874
101275,1901
103512,1909
101252,1896
101280,1916
103505,1918
103498,1926
103536,391
103544,1977
103517,1984
106372,1974
201160,2841
201157,2849
203157,2850
203162,523
203158,2858
212157,2862
221160,2864
218322,527
212165,2899
212167,2904
212172,2904
209158,2908
212174,2909
218296,2910
218304,2917
218308,2928
218310,2935
219161,2936
218313,2925
222159,2950
219165,2952
219175,2960
219174,2961
227179,3002
227168,2983
227174,2992
227161,2998
227163,3012
227185,3014
229157,3043
227197,3024
184157,2731
184183,2745
200183,2788
200184,2789
200197,2796
200173,2809
200191,2816
200188,2822
201166,519
227219,550
227200,3034
227204,3038
227206,3041
231168,3054
231169,3055
231159,3065
232555,3074
231175,3070
232553,3094
240188,3096
240189,3097
232554,3098
232563,3085
136170,2428
134530,464
136243,2446
139188,465
139155,2476
139159,2478
139177,2487
139178,2488
139180,2491
148162,2520
148165,2525
146162,2537
149158,2547
153221,480
155158,2575
155166,2581
155175,2587
153214,2569
155168,2584
155177,2586
155180,14
162165,482
162167,485
163165,488
161157,2619
161184,491
164158,2644
173171,2653
163161,2657
164164,2664
170164,2691
173165,2700
174157,2706
173178,2712
174159,2718
174160,2719
183159,2722
250763,3452
250750,3458
250764,3471
252232,3479
250765,3461
253653,3507
253665,3525
253695,623
252230,3538
249670,3342
248641,3340
249558,3354
249662,3377
249575,3408
250733,3412
249668,3393
249578,3398
250783,605
253641,3427
253646,3431
259170,3626
258224,633
258230,634
259173,3634
260525,3659
247707,3217
247708,3218
245016,3227
245017,3227
246666,3266
246653,3253
246661,3256
246668,3263
246670,20
247679,3279
247671,3283
247658,3322
247659,3304
247662,3319
247696,3324
247702,3326
232566,3100
232583,3115
242159,3128
244952,3133
241691,3146
245025,562
244934,3161
244918,3172
244938,3176
244939,3177
244924,3189
244936,3191
247705,3192
245024,569
246163,3200
246647,3223
246650,3245
256178,3559
256171,3572
256479,3582
487260,3592
256519,3592
257162,3593
258167,3595
257160,3602
298195,3931
298172,3936
298165,3941
298166,3942
298192,3938
298167,3964
298198,685
309240,688
309205,3967
304165,3967
304177,3987
309219,3988
303180,3996
309205,3999
309205,4001
283164,3703
275168,3697
275178,3712
279179,3732
279216,3742
279172,3768
279193,3780
279196,3783
283168,3790
279218,3798
280159,3806
283189,3818
283195,3822
309186,4033
309185,4030
309199,4047
309175,4050
312159,697
309211,4083
309228,4091
283201,3836
284164,3841
284175,663
284170,3855
284171,3855
289174,3871
289172,3861
294181,679
327160,4273
327168,4275
327169,4292
327161,4293
328171,731
327219,4295
329168,4297
329163,4301
329169,4307
341173,4325
347192,4356
347183,4369
341186,750
356358,4370
341182,746
341160,4362
342167,4385
347180,4389
347181,4390
351161,4395
348166,4397
356360,4403
327225,717
327222,719
327197,4180
327176,4183
320173,4171
317240,4188
317241,4188
328170,720
327190,4202
320186,4209
327217,4222
327164,4254
327209,4268
348172,760
352163,4422
352169,4419
349163,4439
356376,4447
350614,4461
350616,4463
355431,4478
356390,4508
309216,4087
313160,4101
315182,4119
320162,4122
315171,4133
315180,4141
317226,4158
320179,4164
403439,4891
406173,4900
406189,4921
416190,4943
416184,4953
416181,4946
416179,4971
446169,4991
446166,4993
425159,5024
424170,5035
425163,5037
424168,5038
430199,847
430196,852
424175,5040
431169,1
430181,5047
430182,5051
430161,5056
430171,5067
430195,5068
430202,869
430173,5090
431171,5095
440165,5105
440175,5106
366186,4583
366214,4584
366182,4589
368162,787
366229,4622
372168,4643
374168,4648
370160,4660
372170,4647
372161,4653
372162,4654
374163,4659
374174,4665
375167,4682
375169,4682
440179,5125
446159,5140
474169,5170
453165,5179
454159,5184
454160,5185
453160,5189
474187,5212
474180,5218
379217,4707
377167,4713
377174,4715
381161,4719
379205,4700
380177,4730
379225,4738
382160,4738
382163,4738
381175,4742
384163,4755
393176,4766
393181,4770
393168,4763
397301,813
393160,4774
393162,4786
397275,4802
397303,815
355446,4520
355448,4525
355450,4525
366210,4544
366213,4542
366185,4556
366172,4575
366197,4569
397294,4815
397282,4818
402160,4827
403394,4829
400161,4833
397298,4835
403387,4835
403386,4835
397300,4841
403378,4841
403372,4841
397159,4848
397161,4850
406168,4863
402159,4870
403293,4882
708187,6053
645179,6070
616185,5915
616172,5919
620191,5928
616186,5938
616201,5941
620186,5935
620180,5952
620206,17
677180,25
621166,5967
620171,5970
620179,5972
621172,5973
666173,40
621170,5976
627167,6000
631169,6002
665170,6012
487248,5378
490166,5386
491167,5388
516169,5423
516171,5424
515166,5448
512172,5457
505167,5437
505169,5438
506167,5446
506168,5449
512192,907
512193,909
512188,5472
790197,5472
512204,935
524201,5493
524179,5506
512173,5507
512194,910
512200,925
516175,5512
512180,5517
540192,956
540193,956
540199,956
524233,5520
540183,5544
524206,5554
527179,5577
532169,5578
532170,5579
475172,5243
479254,5250
479266,5254
489181,5265
489227,5274
489226,5279
479257,5294
489223,5310
489218,5324
541167,5657
550167,5661
567168,5691
567169,5694
601168,5747
631178,6024
631184,6028
631185,6029
645191,6030
665203,1040
1022228,1040
814166,51
645203,51
645196,1037
645167,6038
645175,6045
607201,5767
607173,5789
607193,5790
607209,1006
607195,5780
601181,5791
601188,5805
601171,5812
620194,5814
607169,5817
607211,1011
607204,5827
616192,5839
607189,5845
607178,5854
616179,5871
673166,5877
616205,5889
620199,1024
524212,5568
524199,5581
778230,5584
532172,5584
524173,5594
532167,5596
527166,5603
540174,5622
560166,5625
553169,5647
685168,6240
709193,6242
708178,6414
708196,6434
708206,135
709174,6461
709173,6465
709199,6470
710170,6494
710179,6489
719172,6513
747183,6698
747240,6699
747180,6707
646177,6085
646166,6092
665178,6077
665216,73
677175,6136
677177,6138
665200,1062
665195,6164
665180,6169
666171,6182
667166,6192
673169,6194
677178,6217
677166,6219
677174,6221
678166,6226
719167,6526
737179,6545
752227,141
737195,141
737199,144
737198,144
737201,145
737172,6555
747265,6575
737176,6562
737166,6579
738178,6599
738170,6608
738199,6613
747236,6616
747198,6621
738180,6632
747219,6643
747216,6647
738201,6652
738184,6654
747245,6656
747244,6657
747243,6658
747254,1097
747178,6634
684177,6275
709183,6279
684195,6286
685167,6292
704183,6331
708166,6335
704173,6336
704176,6337
710166,6341
704190,6348
704212,6350
704204,6376
760182,164
760184,166
760171,6855
760178,6863
759206,6870
771166,11
770180,6895
778259,175
778227,6932
778250,6933
747253,6714
778245,6993
774211,1133
774212,1134
778260,184
778252,7017
778213,7033
778214,7036
778253,7041
778217,7048
778219,7057
781196,190
782197,7087
781213,7089
803189,7099
781168,7094
782187,7108
782185,7111
782191,7124
781205,7137
781171,7152
782169,7163
803193,7168
790171,7181
786173,7187
786168,7188
794191,7182
790199,7204
790194,7212
790218,1149
794173,7220
794196,7197
790213,1156
790208,7227
794202,7234
790187,7245
791166,7255
796173,7264
803171,7281
796168,7280
805180,208
803203,7290
803184,7299
803200,7294
747176,6742
759189,6746
752212,6758
760168,6770
752169,6777
752170,6778
752205,6789
752215,6794
752167,6799
752217,6807
759178,6810
769174,6926
770186,6937
768185,6939
769166,6941
774169,6964
770178,6957
774193,6970
921174,179
833170,7555
839172,7561
836172,7587
803211,7297
795344,7312
803170,7306
803175,7314
803176,7340
803202,7346
805168,7347
806167,7357
805184,212
803167,7368
803207,7383
825197,216
825199,217
825200,218
825186,7431
825192,7439
825213,7445
833176,7599
836182,235
844176,7654
844166,7657
844195,7673
844182,7679
844167,7682
849503,7692
849464,7699
849512,7714
1009229,1202
828204,7447
828217,7450
828226,7450
825218,7454
828232,7461
828240,7461
825177,7467
825178,7468
825202,7478
828174,7490
828253,7491
828247,7492
828264,1175
828179,7507
829166,7509
828196,7512
828197,7522
855194,221
833215,227
833206,1189
833197,7552
862250,1213
862234,7847
868171,273
862456,273
862450,279
872197,7872
862463,286
862467,7880
871346,7928
872193,7930
871348,7931
871349,7933
876192,7959
876219,7973
872212,301
876211,7979
876230,1230
922483,320
923171,8123
877170,7998
896183,8025
899171,45
910171,8040
910179,8049
910223,316
910218,307
910207,8054
910184,8075
911171,8091
922481,51
922474,8110
923172,8111
922471,8105
932605,8112
851176,7733
851177,7736
849492,7739
849524,28
849510,7753
851174,7769
855186,7782
855178,7786
862244,7787
861291,7789
861295,7789
861300,7789
855190,7789
855200,256
855198,262
862218,7798
862200,7798
872174,7910
871357,7915
932589,8134
938385,8138
938401,8162
932639,1250
932621,8146
938398,8168
932597,8169
958523,8574
958524,8589
958535,8594
958541,8595
960180,8606
1012503,8187
945430,8202
938376,8208
937796,58
953340,8357
953313,8381
953334,8382
953295,8393
965179,8613
965175,8615
965214,8636
964378,8640
966832,1303
956620,8456
958431,8465
956605,8474
956629,8483
956609,8488
956615,8489
956610,8493
956646,8495
958500,1285
958443,8512
958452,8537
958446,8544
960171,8546
958436,8551
958449,8557
958450,8558
958442,8569
958484,8565
953318,8406
953327,8413
958457,8426
953310,8427
953316,8417
953370,370
956626,8435
958430,8434
945485,1263
945407,8229
945463,8243
945466,8254
945459,8250
945440,8250
945442,8250
945445,8250
945411,8251
945488,335
945511,341
945431,8262
945422,8263
945519,8287
945504,357
945507,357
945478,8292
945525,8309
944985,8339
953303,8346
965205,8665
965203,8666
965209,8667
965211,8667
966800,8680
965226,8681
1009225,1327
977197,8841
977226,8837
977227,8837
977230,8837
980173,8850
984172,8859
1001196,106
990178,8865
990181,8868
992172,8871
995179,8882
1003188,8922
1003186,8925
1009179,8940
1012493,9003
1014171,9008
1012546,1350
1012523,9014
1012502,9023
1012512,9026
1012534,9037
965204,8701
966814,8707
964382,8709
966797,8719
966798,8725
966788,8729
977238,8779
977196,8783
977194,8785
967177,8786
977208,8793
977200,8797
977249,1324
977173,8814
966813,8730
977264,401
966782,8743
977175,8744
966841,1318
966827,8752
977263,403
966849,100
970171,1319
966775,8756
966819,8766
1536876,1581
1538766,14862
1549770,14879
1551779,1597
1549776,14861
1549779,14900
1553782,14901
1431877,14229
1434061,1301
1431878,14237
1431879,14242
1439004,1748
1482762,14442
1490782,14449
1490783,14459
1492766,1422
1490812,14469
1493769,1772
1490800,14493
1555855,14933
1555857,14938
1553777,14949
1446767,14323
1446775,14333
1449759,14351
1462761,1762
1490791,1770
1484761,1408
1493764,14501
1499762,14529
1234418,1521
1234342,1521
1234349,1521
1234363,1521
1234443,1521
1234457,1521
1234426,1521
1236243,321
1234308,11272
1236054,718
1236058,722
1237338,11294
1277246,11871
1282268,11879
1282300,11887
1287255,11898
1282321,11900
1285247,11914
1294270,366
1287277,1563
1145252,10151
1147287,10163
1145245,10166
1147710,587
1145257,10170
1147308,10185
1147292,10181
1147317,10197
1147300,10198
1147301,10199
1147302,10200
1147706,10211
1154255,592
1154249,10242
1153252,173
1102470,9855
1106261,559
1106258,9874
1111245,9892
1113569,563
1113560,9909
1114285,9913
1113565,9910
1114287,9918
1118271,1434
1114302,9922
1114305,9924
1114297,9927
1114303,9931
1118269,9953
1118255,9957
1118270,1435
1118256,9969
1120249,9975
1147701,10231
1154256,175
1154259,10246
1172266,10256
1152502,10271
1152503,10275
1157557,10279
1157558,10280
1157559,10281
1160244,10289
1160246,10303
1161246,10309
1163251,10311
1162535,10312
1162534,10316
1161270,10322
1170604,10323
1163249,10339
1163248,10341
1163255,10345
1163250,10347
1161275,10356
1161276,10357
1165255,1459
1164481,182
1163259,10360
1163272,10362
1064295,530
1064275,9650
1065258,527
1064259,9658
1064250,9664
1064271,9674
1064262,9680
1064279,9681
1065257,9690
1076242,9711
1080242,9719
1088256,9735
1090247,9746
1182405,10590
1182404,10598
1183274,632
1181250,10605
1182397,10609
1182410,1480
1190256,10646
1191243,10649
1193244,10664
1204349,10665
1194244,10670
1194245,10671
1200283,206
1200277,212
1165243,10376
1164472,10378
1213243,10699
1200461,10709
1202254,10702
1200259,1491
1102478,9851
1016189,9082
1016190,9093
1016196,9101
1016216,9108
1016173,9115
1016174,9116
1016192,9117
1017224,9126
1017236,9128
1017227,9138
1026231,9176
1026232,9177
1166246,10391
1166249,10397
1168253,10411
1168244,10435
1171269,10443
1171279,10449
1232296,1516
1234270,1518
1168258,10417
1170598,10439
1171298,189
1170608,10477
1171294,10486
1173254,616
1172259,10497
1172257,10500
1172245,10521
1172260,10503
1173247,10529
1177320,192
1181242,10553
1183267,625
1210261,10824
1210282,232
1214242,10864
1211245,10870
1211252,10876
1211253,10878
1218243,10917
1213574,10900
1217252,10924
1221256,10944
1290282,11959
1286245,11973
1290285,11970
1290268,11971
1287257,11982
1290275,11990
1290286,11994
1298285,12016
1294246,12025
1300250,12037
1294248,12048
1095250,1424
1095248,1425
1094255,9801
1095243,9814
1099247,9818
1100247,9821
1102477,9829
1099243,9819
1102471,9844
1241258,11446
1243261,11453
1242374,11479
1249252,11511
1248248,11516
1249256,11532
1250289,11550
1249871,11635
1251256,1552
1249889,11639
1252242,11661
1255334,11666
1262246,11688
1039607,9390
1039603,9385
1039615,130
1041247,9408
1046255,493
1046256,133
1046253,9438
1046250,9451
1118245,9978
1121248,9991
1122247,9995
1132252,10015
1132251,10019
1132262,10026
1237332,11302
1238250,11324
1239242,11321
1241244,11342
1242327,11376
1239807,11392
1241245,11402
1264586,11407
1242357,732
1242348,11430
1296255,12070
1297247,12073
1321783,12107
1300254,12109
1303255,12114
1303256,12115
1303257,12116
1301246,382
1303259,12133
1303262,12158
1304303,12185
1306247,12201
1306248,12209
1305554,12211
1311252,12227
1311254,1576
1234271,1520
1234319,1521
1234325,1521
1234327,1521
1234332,1521
1234347,1521
1234353,1521
1234356,1521
1234357,1521
1234380,1521
1234387,1521
1234390,1521
1325784,12575
1325843,1602
1325839,1602
1325830,1602
1325828,1602
1325812,1602
1325811,1602
1325910,1602
1325899,1602
1325898,1602
1325883,1602
1325882,1602
1325924,1602
1326004,1602
1325996,1602
1325993,1602
1325987,1602
1325979,1602
1325978,1602
1325974,1602
1325969,1602
1318904,12434
1321761,12447
1318841,1582
1318847,833
1318843,838
1318832,12458
1318825,12467
1318833,12470
1318830,12474
1318905,12483
1321764,12492
1320827,12518
1320829,12521
1320844,12523
1320845,12525
1320846,12526
1320835,12530
1320848,12534
1325792,12568
1314772,12253
1313755,803
1313750,813
1313969,12307
1313970,12308
1313744,12311
1330848,1629
1330815,12751
1330817,12753
1330802,12770
1330832,12783
1330759,12790
1330268,12798
1330273,859
1330272,12801
1335757,441
1326764,12624
1325790,12603
1325802,12611
1325803,12613
1326082,1617
1360813,454
1031257,462
1031252,469
1030228,9214
1033364,9230
1033259,9231
1033270,9239
1033258,9250
1034254,9289
1034265,9308
1034266,9310
1325948,1602
1325942,1602
1325939,1602
1325931,1602
1326054,1602
1326046,1602
1326043,1602
1326041,1602
1326032,1602
1326026,1602
1326022,1602
1326014,1602
1326010,1602
1325776,12604
1325795,12617
1375762,13120
1376759,13123
1379810,13127
1379758,13128
1379759,13132
1376763,13134
1376764,13135
1313976,12321
1313979,12332
1313986,12340
1340757,12827
1340758,1633
1340761,12829
1342759,12831
1345759,12839
1359769,12856
1394174,13465
1394178,13466
1394323,13467
1394177,13490
1394327,13501
1394193,503
1396758,13504
1394319,13515
1399782,963
1326076,12640
1330763,12656
1328763,12667
1328772,12673
1326092,12682
1328771,12688
1330809,12703
1328800,846
1330782,12714
1328780,12719
1328765,12730
1440825,14276
1438999,14280
1462763,1332
1438995,14285
1460761,1345
1366919,13025
1375757,13047
1375761,13051
1370761,13052
1366925,462
1371758,13094
1370775,13061
1369776,909
1366935,13066
1369761,13081
1372798,13109
1416024,13890
1417769,13899
1417788,13904
1416030,13917
1417807,13918
1417810,1091
1417802,13932
1417805,13935
1417808,13938
1416811,1099
1420767,537
1401762,13529
1406762,13530
1407039,13538
1406758,13554
1406787,13569
1409760,13570
1406773,13576
1408040,13599
1408800,13614
1407043,1694
1408760,13622
1408771,13626
1408774,13636
1408764,13644
1408790,991
1505770,1473
1510033,590
1516774,14617
1516762,14624
1516779,1480
1516773,14630
1380973,13206
1382191,13210
1379798,13211
1380986,13241
1381757,13251
1382047,13261
1381759,1669
1384757,13295
1382124,13298
1382195,13305
1382203,13328
1387795,13324
1382206,13335
1386762,1671
1387802,486
1387790,13345
1387781,13354
1387791,13361
1387810,13365
1387820,493
1387809,13371
1389761,1678
1387825,13375
1387822,496
1387828,13381
1389057,13385
1389761,1679
1391867,1679
1421089,13999
1421090,14004
1421094,14005
1421148,1159
1422798,14009
1421147,1165
1423804,14022
1421115,549
1421101,14030
1423820,14034
1524898,1524
1522774,1525
1527906,14746
1527763,14753
1527923,1535
1527921,1538
1532930,1541
1532936,1543
1532937,1544
1527928,608
1529860,14768
1530769,1804
1412758,13705
1467775,14380
1482759,14408
1482760,14409
1490793,1764
1481904,14423
1484759,14429
1481777,14430
1481781,1376
1482770,1381
1481908,1385
1481909,1387
1481770,14421
1605782,1896
1604926,1904
1604941,1907
1613939,1974
1613128,806
1615789,15652
1607382,15515
1607814,1922
1608769,15530
1608770,1937
1615791,15539
1609768,15541
1564779,1662
1566776,1662
1563802,1836
1567768,743
1566781,1690
1566783,1691
1574767,15076
1574768,15077
1574066,15084
1576778,15095
1576781,15094
1582780,15103
1578917,15122
1579957,15125
1579958,15127
1610176,794
1613932,15575
1614771,1911
1614772,1912
1613073,15660
1613070,15665
1614774,1914
1426840,14163
1499772,14173
1438899,14181
1435825,14191
1435830,14197
1435812,14199
1435815,14202
1435842,14217
1435853,1292
1435857,1293
1359770,12885
1360764,12886
1360815,449
1360804,1641
1360811,452
1613063,15581
1613045,15593
1613105,1953
1613944,803
1613061,15618
1615862,1961
1056256,9449
1048292,9458
1048265,9462
1048291,9481
1066242,9478
1421974,1130
1421976,1132
1421960,543
1421065,13981
1421980,1147
1421966,13991
1422801,13992
1200464,10754
1202258,10759
1202259,10760
1202269,10765
1210276,648
1206254,10810
1206255,10812
1213588,660
1213591,663
1206533,10821
1314018,395
1314031,12362
1318891,12376
1317268,12384
1317261,12389
1317262,12390
1316815,12405
1318889,12414
1321760,12436
1134266,1447
1249318,11589
1249299,11592
1249324,11593
1253262,748
1250299,1551
1421134,13967
1221243,10961
1220264,259
1222452,10991
1222265,10994
1222427,11000
1222423,11004
1222264,10997
1222454,264
1222446,266
1224285,11080
1224284,11078
1232250,11092
1234276,11101
1264581,11720
1264253,11752
1269246,11762
1263248,11770
1265249,11781
1269253,11802
1272256,770
1272262,775
1272264,362
1271285,11844
1270249,11828
1232293,11115
1232292,11117
1232309,305
1232302,703
1232273,11127
1232274,11121
1232242,11139
1232247,11158
1232256,11185
1234243,11214
1232263,11184
1232257,11194
1232261,11202
1232243,11207
1015173,1332
1009198,8961
1009223,8954
1009242,1342
1009190,8989
1012508,8999
1012531,9006
1012513,9016
1012514,9018
1141284,10058
1140246,10069
1134278,10073
1140251,10087
1140252,10090
1145243,10093
1141245,10094
1145255,10104
1145256,10105
1145261,10103
1140243,10125
1145250,10149
1393796,13436
1285258,11943
1202266,10726
1202249,10735
1202252,10745
1421135,14043
1423833,553
1424865,14069
1424892,1199
1050259,9538
1065252,9554
1056260,503
1052556,9573
1052537,9577
1052543,9585
1056248,9587
1051245,9590
1051258,9594
1052564,9601
1052635,9603
1052565,9604
1056267,519
1052641,9633
1052569,9631
1056249,9636
1064264,9637
1056244,9640
1035251,9331
1035252,9337
1039285,1383
1036245,9355
1039473,9372
1330805,12726
1330758,12735
1330850,849
1330803,12766
1435810,14250
1431896,569
1435851,1313
1435849,1315
1439008,1752
1439011,1322
1438910,14266
1408802,13652
1408792,992
1408788,993
1408780,13653
1408806,13656
1408761,13657
1408808,996
1408809,997
1414407,13673
1414427,1013
1414414,13692
1411773,13696
1411778,13703
1048298,1396
1048247,9496
1048244,9497
1048271,9502
1056254,9519
1056257,9528
1050244,9533
1051248,9537
1012490,9064
1012491,9065
1499758,14559
1499760,14560
1499766,14569
1499767,14570
1499776,1781
1499793,14585
1499794,14587
1414786,523
1415319,13803
1415320,13812
1415335,13827
1415338,13830
1415340,13832
1415345,13837
1415365,1059
1415962,13863
1416026,13866
1417764,13856
1415770,527
1390758,13402
1391876,13417
1394304,13426
1393804,13432
1026240,461
1033273,9190
1033245,9201
1026235,9185
1088258,9754
1088257,9755
1090250,9767
1093243,9771
1099249,1421
1093247,9776
1094252,9790
1515760,14651
1363757,12924
1363767,12955
1365775,12959
1365768,12963
1366910,12979
1369787,888
1366916,13013
1366928,460
1366915,13016
1366913,13019
1518780,14660
1426762,14077
1426788,14088
1426770,1737
1425029,14094
1426782,14096
1425026,14100
1553771,14955
1555851,14960
1555898,1628
1555887,14977
1555850,14966
1380944,13154
1519983,14676
1518798,1506
1527766,1512
1519967,14697
1518805,8
1426778,14109
1429768,14119
1426801,560
1426850,1254
1426854,1259
1426846,1236
1426823,14140
1429776,1252
1581786,1846
1379764,1660
1379806,1665
1380943,13169
1382189,13173
1382192,13177
1380948,13192
1520002,601
1522770,14731
1524888,14742
1551766,14918
1549778,14911
1587879,15231
1587866,15239
1589781,1787
1589770,15245
1589768,15253
1591844,1799
1591836,15266
1591839,15273
1592779,15277
1589885,15285
1592768,15284
1589884,15286
1591843,1868
1591842,1869
1591830,15304
1592815,15309
1592132,1815
1592821,15316
1592816,1871
1592823,15327
1592819,15328
1592133,769
1579968,1843
1579982,747
1579767,15135
1582789,15142
1581797,15152
1581800,15118
1579959,15137
1581795,15164
1533803,616
1533810,623
1533826,639
1532916,14834
1532918,14835
1532919,14836
1536869,14842
1536935,689
1536937,691
1536938,692
1536941,694
1536919,701
1536911,718
1536950,676
1536949,682
1536871,14849
1581781,15170
1581792,1751
1581814,1755
1583344,1852
1581806,1752
1581808,1756
1582799,1761
1583237,1769
1583773,760
1583279,15204
1586793,15205
1583278,15209
1586792,15224
1583342,15169
1583356,1735
1583360,1739
1583350,1743
1583352,1745
1583364,1747
1533769,14805
1533772,14808
1532921,14819
1532945,1564
1532942,1565
1532943,1566
1532924,14822
1533835,14
1594772,15343
1594773,1830
1599013,780
1601970,15364
1601978,15370
1599006,783
1607381,15455
1601920,15439
1601953,15443
1601935,15438
1557972,14980
1558783,1638
1558771,14982
1558778,1645
1560775,15001
1564778,1650
1563806,1658
1564776,15024
1564768,15028
1599095,15389
1603348,1884
1599305,1887
1599313,1869
1601922,15417
1605776,15429
1633024,1928
1634024,15910
1634015,15920
1633590,15923
1633015,15883
1633007,15894
1635129,2067
1634014,15919
1629284,2063
1629425,2065
1629285,2069
1631530,2076
1629422,15857
1629431,15847
1631522,15848
1631503,15862
1631535,2078
1631504,15870
1631528,2079
1633014,15880
1631533,2086
1631527,2087
1642734,25
1646234,2262
1678239,16295
1673274,16285
1673283,16289
1677241,16300
1617833,2034
1617835,2041
1617829,15772
1616821,15773
1615719,828
1631507,15820
1633633,15799
1629417,15806
1629273,15822
1708255,1981
1708266,2347
1708257,1986
1680294,16318
1683239,16324
1677239,16333
1677238,16334
1680296,16316
1681358,16336
1679377,16344
1773375,16876
1773343,2583
1773344,2585
1773559,16877
1773388,2591
1773391,2594
1773392,2595
1773334,16884
1812647,17331
1812648,17332
1815211,894
1812641,17339
1812672,2789
1811719,2783
1799375,2712
1799377,2713
1799337,2716
1796435,2717
1800328,17227
1828988,2846
1834042,17458
1830017,2858
1828981,2859
1829585,17475
1829592,17477
1981295,18911
1981310,3770
1978530,18914
1978553,3774
1978567,18921
1984565,18942
1981298,2231
1978797,3788
1981302,2235
1983277,18970
1985292,18994
1985294,18996
1985298,19000
1985301,3792
1984557,19019
1987580,3803
1987567,19046
1986519,19047
1986517,19048
1991277,19068
1990281,19072
1992277,19085
1836468,2102
1835319,2903
1835314,17566
1841100,2907
1839034,17582
1839035,32
1880263,17923
1880260,17925
1882210,17929
1884641,17938
1884638,17941
1879003,3158
1880253,2140
1955982,2202
1956039,18560
1956972,3551
1959980,2206
1958987,3621
1962298,2207
1962296,18679
1959977,3626
1959972,3630
1959973,3631
1962173,18685
1962970,3635
1960989,18701
1962281,3638
1822007,17406
1822056,17419
1822053,17420
1829593,17428
1827049,17446
1831968,17450
1827050,17443
1828977,17444
1827055,17449
1686249,2301
1681379,2306
1686253,2318
1687241,16375
1634047,838
1633607,2107
1633575,15955
1633609,2108
1633647,15991
1615829,15680
1615518,15681
1615848,15683
1615877,817
1615869,1992
1615812,15713
1615816,15717
1615819,15721
1615824,15730
1615827,15733
1615851,15735
1615872,2001
1615858,1918
1643973,16094
1640563,16121
1639068,2174
1642014,16106
1706238,16442
1706239,16443
1706242,16448
1708253,1979
1642724,16232
1642451,2233
1642444,16236
1769141,16815
1769164,2554
1769139,16819
1769172,16833
1771314,16843
1768938,2012
1743433,2406
1743431,16603
1777791,16962
1777914,2625
1780617,16977
1777913,16981
1780620,16987
1779338,16915
1777923,880
1777985,16996
1780327,2629
1780329,2629
1780557,16999
1781329,2044
1781330,2631
1780558,17001
1782134,17014
1780564,17024
1752237,16642
1753271,2436
1753459,2002
1752243,2438
1793600,17145
1793597,17151
1794333,17154
1796429,17175
1796436,2708
1799354,17167
1799341,17182
1799350,17192
1770248,2528
1770255,16780
1770285,16794
1771322,867
1770833,16797
1897413,18170
1894448,18167
1899980,18174
1894475,3278
1897417,3282
1902977,3285
1899982,18179
1902992,18184
1902987,18189
1902982,18193
1902262,18210
1902976,3286
1902975,3288
1899974,18213
1901483,18215
1899975,18216
1902009,18217
1904152,3299
1901495,3307
1904121,18228
1901487,18232
1902981,18233
1782636,17028
1782854,2651
1785427,2652
1785412,17060
1785425,2656
1782671,17052
1782846,17062
1782849,17066
1783367,17068
1918017,18350
1914416,18364
1914447,2181
1914426,18382
1914413,18390
1914428,18392
1914432,18397
1921393,18312
1914469,3401
1914488,3415
1921392,18398
1921390,18400
1928041,18401
1834054,2880
1836283,2882
1835135,17538
1836402,17530
1836403,17531
1835143,17545
1835142,17546
1835138,17551
1836463,17557
1836465,2894
1930989,18486
1930990,18488
1930993,3494
1930996,3496
1934971,18506
1937998,3500
1938005,3509
1938006,3510
1938007,3511
1940984,3518
1938009,3521
1940986,3522
1848100,17649
1863986,17639
1851049,17653
1848098,17654
1850990,2954
1853980,903
1853989,2960
1863052,3031
1858998,3028
1870286,17766
1858999,3032
1867075,3021
1865967,3042
1869156,17774
1867058,3046
1870280,17780
1867054,17787
1869160,17800
1875052,17865
1877973,17867
1875263,922
1884971,17885
1875316,3119
1875314,3121
1875681,3128
1877984,3129
1875682,3130
1875684,3135
1878993,923
1914485,18330
1914402,18341
1914407,18348
1918015,18337
1914133,963
1940977,18402
1920038,2183
1928053,18413
1928050,18415
1920099,3427
1928040,18431
1920098,3428
1929969,18445
1928044,18448
1970356,18807
1970364,18815
1970365,18817
1970366,18818
1973329,3696
1969389,3698
